0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,1
3,1
3,1
3,1
3,1
3,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
11,1
11,1
11,1
11,1
11,1
13,1
13,1
13,1
13,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
15,1
15,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
16,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
20,1
20,1
20,1
20,1
20,1
20,1
22,1
22,1
22,1
22,1
22,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
27,1
27,1
27,1
27,1
27,1
27,1
31,0
31,0
31,0
31,0
31,0
31,0
31,0
35,-1
35,-1
35,-1
35,-1
35,-1
35,-1
40,-2
40,-2
40,-2
40,-2
40,-2
40,-2
43,-2
43,-2
43,-2
43,-2
43,-2
43,-2
43,-2
46,-2
46,-2
46,-2
46,-2
46,-2
46,-2
49,-3
49,-3
49,-3
49,-3
49,-3
49,-3
49,-3
52,-4
52,-4
52,-4
52,-4
52,-4
52,-4
55,-5
55,-5
55,-5
55,-5
55,-5
55,-5
55,-5
58,-5
58,-5
58,-5
58,-5
58,-5
58,-5
61,-5
61,-5
61,-5
61,-5
61,-5
64,-5
64,-5
64,-5
64,-5
64,-5
64,-5
64,-5
68,-5
68,-5
68,-5
68,-5
68,-5
68,-5
68,-5
68,-5
71,-5
71,-5
71,-5
71,-5
71,-5
76,-5
76,-5
76,-5
76,-5
76,-5
76,-5
82,-5
82,-5
82,-5
82,-5
82,-5
82,-5
82,-5
87,-5
87,-5
87,-5
87,-5
87,-5
87,-5
93,-5
93,-5
93,-5
